id,spieler1,spieler2,torep1,torep2,,datum,eintragdatum,uhrzeit,PunkteSpieler1,PunkteSpieler2,groesse
912,Beno,vero,2,0,,03.10.2010,03.10.2010,17:50:23,6,-6,1
911,Minu,Fleischbueb,2,0,,03.10.2010,03.10.2010,15:07:19,14,-14,1
910,Minu,Benner,1,0,,03.10.2010,03.10.2010,15:07:00,13,-13,1
909,Minu,Chuck Horris,0,1,,03.10.2010,03.10.2010,15:06:37,-14,14,1
908,Granatoepfel,mese,1,0,,03.10.2010,03.10.2010,14:56:05,23,-23,1
907,Granatoepfel,romolus,1,0,,03.10.2010,03.10.2010,14:55:57,17,-17,1
906,Granatoepfel,Easy P,2,0,,03.10.2010,03.10.2010,14:55:37,29,-29,1
905,Boskoop,Rico,4,0,,03.10.2010,03.10.2010,13:33:54,16,-16,1
904,Simi,Saennae,2,0,,03.10.2010,03.10.2010,12:46:09,13,-13,1
903,Cheesu,Fleischbueb,1,0,,03.10.2010,03.10.2010,12:45:47,6,-6,1
902,Cheesu,Simi,2,0,,03.10.2010,03.10.2010,12:45:28,17,-17,1
900,Bjoern,Kubbpapst Benedikt I.,1,0,,03.10.2010,03.10.2010,12:35:50,18,-18,1
898,Cheesu,Kubb King,0,1,,03.10.2010,03.10.2010,12:07:51,-18,18,1
897,Boskoop,Kubb King,1,1,,03.10.2010,03.10.2010,12:07:35,4,-4,1
896,Beno,Simon,1,0,,03.10.2010,03.10.2010,12:05:59,5,-5,1
895,Gravensteiner,Minu,1,1,,03.10.2010,03.10.2010,11:43:17,-17,17,1
894,Maighty Mayk,KubbJunkie,2,1,,02.10.2010,02.10.2010,23:21:22,25,-25,1
893,Gravensteiner,Mistoepfel,1,0,,02.10.2010,02.10.2010,23:19:37,10,-10,1
892,Maighty Mayk,Gravensteiner,1,0,,02.10.2010,02.10.2010,23:18:53,54,-54,1
891,KubbJunkie,Mistoepfel,1,0,,02.10.2010,02.10.2010,23:18:31,22,-22,1
890,Maighty Mayk,Beno,1,0,,02.10.2010,02.10.2010,23:17:34,44,-44,1
889,Gravensteiner,Mighty Mu,1,0,,02.10.2010,02.10.2010,23:17:15,9,-9,1
888,KubbJunkie,The Shizzle,1,0,,02.10.2010,02.10.2010,23:16:44,17,-17,1
887,Mistoepfel,Cheesu,1,0,,02.10.2010,02.10.2010,23:16:24,31,-31,1
886,Maighty Mayk,Gummistiefel,1,0,,02.10.2010,02.10.2010,23:15:37,26,-26,1
885,The Shizzle,Simi,1,0,,02.10.2010,02.10.2010,23:14:56,35,-35,1
884,Cheesu,Jon the Kubb,1,0,,02.10.2010,02.10.2010,23:14:16,20,-20,1
883,Beno,Jean Jamais,1,0,,02.10.2010,02.10.2010,23:13:50,17,-17,1
882,Gravensteiner,Kubbpapst Benedikt I.,1,0,,02.10.2010,02.10.2010,23:13:26,5,-5,1
881,KubbJunkie,Chuck Horris,1,0,,02.10.2010,02.10.2010,23:12:58,14,-14,1
880,Maighty Mayk,KUBBILISK,1,0,,02.10.2010,02.10.2010,23:12:03,27,-27,1
879,Jon the Kubb,Huusmeischter,1,0,,02.10.2010,02.10.2010,23:11:46,32,-32,1
878,Jean Jamais,Fleischbueb,1,0,,02.10.2010,02.10.2010,23:11:23,20,-20,1
877,Kubbpapst Benedikt I.,Hakan cash,1,0,,02.10.2010,02.10.2010,23:10:30,26,-26,1
876,Cheesu,Kubb King,1,0,,02.10.2010,02.10.2010,23:09:16,31,-31,1
875,Beno,Hafenkneipenleiter,1,0,,02.10.2010,02.10.2010,23:08:48,17,-17,1
874,Gravensteiner,Guido,1,0,,02.10.2010,02.10.2010,23:08:25,5,-5,1
873,Chuck Horris,Minu,1,0,,02.10.2010,02.10.2010,23:07:46,35,-35,1
872,Mistoepfel,Ed de wilde,1,0,,02.10.2010,02.10.2010,23:07:04,22,-22,1
871,KUBBILISK,Rico,1,0,,02.10.2010,02.10.2010,23:06:13,19,-19,1
870,Rico,Mistoepfel,1,0,,02.10.2010,02.10.2010,23:05:24,49,-49,1
869,Mistoepfel,KUBBILISK,1,0,,02.10.2010,02.10.2010,23:04:09,20,-20,1
868,nado,Birx,1,0,,02.10.2010,02.10.2010,23:01:25,29,-29,1
867,Chuck Horris,nado,1,0,,02.10.2010,02.10.2010,23:00:32,31,-31,1
866,Chuck Horris,Birx,1,0,,02.10.2010,02.10.2010,22:59:30,30,-30,1
865,Boskoop,Sili Vanilli,1,0,,02.10.2010,02.10.2010,22:57:20,17,-17,1
864,Jon the Kubb,Boskoop,1,0,,02.10.2010,02.10.2010,22:56:39,37,-37,1
863,Jon the Kubb,Sili Vanilli,1,0,,02.10.2010,02.10.2010,22:56:23,23,-23,1
862,Beno,Sili Vanilli,1,0,,02.10.2010,02.10.2010,22:56:02,10,-10,1
861,Beno,Boskoop,1,0,,02.10.2010,02.10.2010,22:55:42,20,-20,1
860,Beno,Jon the Kubb,1,0,,02.10.2010,02.10.2010,22:55:30,14,-14,1
859,Fleischbueb,Granatoepfel,1,0,,02.10.2010,02.10.2010,22:54:39,31,-31,1
858,Cheesu,Granatoepfel,1,0,,02.10.2010,02.10.2010,22:54:26,15,-15,1
857,Cheesu,Fleischbueb,1,0,,02.10.2010,02.10.2010,22:54:06,15,-15,1
856,Saennae,Hakan cash,1,0,,02.10.2010,02.10.2010,22:51:28,31,-31,1
855,Bjoern,Saennae,1,0,,02.10.2010,02.10.2010,22:51:00,23,-23,1
854,Hakan cash,Bjoern,1,0,,02.10.2010,02.10.2010,22:49:20,37,-37,1
853,The Shizzle,Bjoern,1,0,,02.10.2010,02.10.2010,22:48:40,28,-28,1
852,The Shizzle,Saennae,1,0,,02.10.2010,02.10.2010,22:48:11,21,-21,1
851,The Shizzle,Hakan cash,1,0,,02.10.2010,02.10.2010,22:47:26,22,-22,1
850,Maighty Mayk,Pasqualito,1,0,,02.10.2010,02.10.2010,22:45:24,32,-32,1
849,Pasqualito,KubbJunkie,1,0,,02.10.2010,02.10.2010,22:44:44,44,-44,1
847,Mitch,Gummistiefel,1,0,,02.10.2010,02.10.2010,22:39:07,26,-26,1
846,Mitch,Schnellson Fernandes,1,0,,02.10.2010,02.10.2010,22:38:41,25,-25,1
845,Gummistiefel,Schnellson Fernandes,1,0,,02.10.2010,02.10.2010,22:37:49,29,-29,1
844,mese,Simon,1,0,,02.10.2010,02.10.2010,22:35:08,24,-24,1
843,dr Bell,Simon,1,0,,02.10.2010,02.10.2010,22:34:32,29,-29,1
842,dr Bell,mese,1,0,,02.10.2010,02.10.2010,22:33:59,35,-35,1
841,Kubbpapst Benedikt I.,Ed de wilde,1,0,,02.10.2010,02.10.2010,22:31:00,32,-32,1
840,Papagiu,I-scream-Man,1,0,,02.10.2010,02.10.2010,22:27:47,31,-31,1
839,Kubb King,I-scream-Man,1,0,,02.10.2010,02.10.2010,22:26:58,20,-20,1
838,Kubb King,Papagiu,1,0,,02.10.2010,02.10.2010,22:26:31,19,-19,1
837,Jean Jamais,Papagiu,1,0,,02.10.2010,02.10.2010,22:26:01,26,-26,1
836,Jean Jamais,I-scream-Man,1,0,,02.10.2010,02.10.2010,22:25:34,27,-27,1
835,Jean Jamais,Kubb King,1,0,,02.10.2010,02.10.2010,22:24:57,38,-38,1
834,Huusmeischter,Hafenkneipenleiter,1,0,,02.10.2010,02.10.2010,22:22:02,31,-31,1
833,Huusmeischter,Meli,1,0,,02.10.2010,02.10.2010,22:21:37,31,-31,1
832,Huusmeischter,Easy P,1,0,,02.10.2010,02.10.2010,22:21:21,29,-29,1
831,Hafenkneipenleiter,Easy P,1,0,,02.10.2010,02.10.2010,22:21:02,28,-28,1
830,Hafenkneipenleiter,Meli,1,0,,02.10.2010,02.10.2010,22:20:03,30,-30,1
829,Easy P,Meli,1,0,,02.10.2010,02.10.2010,22:18:49,32,-32,1
828,Simi,Guido,1,0,,02.10.2010,02.10.2010,22:17:49,20,-20,1
826,Mighty Mu,Muerbi,1,0,,02.10.2010,02.10.2010,22:12:55,25,-25,1
825,Mighty Mu,Minu,1,0,,02.10.2010,02.10.2010,22:12:22,26,-26,1
824,Mighty Mu,romolus,1,0,,02.10.2010,02.10.2010,22:11:57,23,-23,1
823,Muerbi,romolus,1,0,,02.10.2010,02.10.2010,22:11:18,28,-28,1
822,Minu,romolus,1,0,,02.10.2010,02.10.2010,22:09:43,27,-27,1
821,Minu,Muerbi,1,0,,02.10.2010,02.10.2010,22:09:13,29,-29,1
820,Gravensteiner,Granatoepfel,9,0,,01.10.2010,02.10.2010,22:00:05,5,-5,1
819,Boskoop,Granatoepfel,1,0,,01.10.2010,02.10.2010,21:59:29,10,-10,1
818,Minu,Birx,1,0,,01.10.2010,02.10.2010,21:58:50,14,-14,1
810,Cheesu,Saennae,1,0,,30.09.2010,01.10.2010,23:22:05,8,-8,1
809,Minu,Saennae,1,0,,30.09.2010,01.10.2010,23:13:08,13,-13,1
808,Minu,Cheesu,1,0,,30.09.2010,01.10.2010,23:12:40,20,-20,1
805,Kubb King,Pasqualito,4,3,,30.09.2010,01.10.2010,22:53:20,-5,5,1
804,vero,Granatoepfel,3,3,,30.09.2010,01.10.2010,22:52:47,4,-4,1
795,Beni,mese,0,3,,30.09.2010,30.09.2010,00:37:46,-19,19,1
794,Fleischbueb,Simi,0,1,,29.09.2010,29.09.2010,19:42:09,-11,11,1
793,Saennae,Simi,0,1,,29.09.2010,29.09.2010,19:41:44,-11,11,1
792,Cheesu,Simi,0,1,,29.09.2010,29.09.2010,19:41:25,-19,19,1
791,Cheesu,Fleischbueb,1,0,,29.09.2010,29.09.2010,19:41:10,8,-8,1
790,Cheesu,Fleischbueb,1,0,,28.09.2010,29.09.2010,00:31:14,9,-9,1
789,Cheesu,Birx,1,0,,28.09.2010,29.09.2010,00:31:03,11,-11,1
788,Fleischbueb,Birx,0,1,,28.09.2010,29.09.2010,00:30:46,-13,13,1
787,Cheesu,Minu,1,0,,28.09.2010,29.09.2010,00:30:23,11,-11,1
785,Granatoepfel,Gravensteiner,0,12,,28.09.2010,28.09.2010,19:54:09,-6,6,1
784,Easy P,Rico,1,1,,27.09.2010,28.09.2010,11:35:29,-10,10,1
783,Hafenkneipenleiter,Rico,1,0,,27.09.2010,27.09.2010,23:59:11,9,-9,1
782,KubbJunkie,Hafenkneipenleiter,0,2,,27.09.2010,27.09.2010,23:47:24,-36,36,1
781,Gravensteiner,Hafenkneipenleiter,5,0,,27.09.2010,27.09.2010,23:46:53,6,-6,1
780,Gravensteiner,KubbJunkie,3,1,,27.09.2010,27.09.2010,23:45:40,4,-4,1
779,Boskoop,Mistoepfel,1,2,,26.09.2010,26.09.2010,22:56:53,-6,6,1
778,Ivan,Cheesu,0,1,,26.09.2010,26.09.2010,22:14:44,-10,10,1
777,Saennae,Simi,0,1,,26.09.2010,26.09.2010,22:14:24,-11,11,1
776,Ivan,Simi,0,1,,26.09.2010,26.09.2010,22:14:09,-14,14,1
775,Cheesu,Saennae,0,1,,26.09.2010,26.09.2010,22:13:49,-23,23,1
774,Minu,Fleischbueb,0,2,,26.09.2010,26.09.2010,22:13:27,-31,31,1
773,Saennae,Ivan,1,0,,26.09.2010,26.09.2010,22:12:56,19,-19,1
772,Cheesu,Fleischbueb,1,1,,26.09.2010,26.09.2010,22:12:27,-13,13,1
771,Simi,Fleischbueb,1,1,,26.09.2010,26.09.2010,22:12:07,-8,8,1
770,dr Bell,Kubb King,1,4,,25.09.2010,25.09.2010,17:47:10,-10,10,1
769,Fluffer,Hafenkneipenleiter,0,1,,24.09.2010,24.09.2010,18:59:48,-16,16,1
768,Fluffer,Gummistiefel,0,3,,24.09.2010,24.09.2010,18:59:30,-31,31,1
767,Fluffer,Schnellson Fernandes,0,1,,24.09.2010,24.09.2010,18:58:45,-18,18,1
766,Fluffer,KubbJunkie,0,2,,24.09.2010,24.09.2010,18:58:30,-9,9,1
765,Fluffer,Muerbi,0,1,,24.09.2010,24.09.2010,18:58:14,-14,14,1
763,Minu,Fleischbueb,2,0,,23.09.2010,23.09.2010,23:44:01,17,-17,1
762,Minu,Cheesu,4,1,,23.09.2010,23.09.2010,23:43:44,33,-33,1
761,Fleischbueb,Cheesu,2,2,,23.09.2010,23.09.2010,23:43:16,19,-19,1
760,Fluffer,Muerbi,0,1,,23.09.2010,23.09.2010,21:52:09,-15,15,1
759,Jean Jamais,Sir Bunbury,1,3,,23.09.2010,23.09.2010,20:49:05,-17,17,1
758,Jean Jamais,Sir Bunbury,3,0,,22.09.2010,23.09.2010,17:19:47,25,-25,1
757,Vertigoo,Jay-Jay,1,0,,22.09.2010,23.09.2010,13:23:07,15,-15,1
756,KubbJunkie,Rico,3,0,,22.09.2010,22.09.2010,20:38:52,5,-5,1
755,Gravensteiner,KubbJunkie,4,0,,22.09.2010,22.09.2010,20:38:19,20,-20,1
754,Gravensteiner,Rico,2,0,,22.09.2010,22.09.2010,20:37:49,2,-2,1
753,Dude Bene,Sir Bunbury,0,2,,22.09.2010,22.09.2010,20:37:44,-23,23,1
752,Cheesu,Fleischbueb,2,0,,22.09.2010,22.09.2010,20:07:36,9,-9,1
751,Cheesu,Saennae,1,0,,22.09.2010,22.09.2010,20:07:22,7,-7,1
750,Cheesu,Minu,1,0,,22.09.2010,22.09.2010,20:07:13,8,-8,1
749,Fleischbueb,Minu,0,1,,22.09.2010,22.09.2010,20:06:58,-13,13,1
748,Saennae,Minu,0,1,,22.09.2010,22.09.2010,20:06:42,-14,14,1
747,Kubb King,Mighty Mu,9,2,,22.09.2010,22.09.2010,17:32:58,30,-30,1
746,Kubb King,Mighty Mu,0,2,,21.09.2010,22.09.2010,17:32:29,-24,24,1
745,KubbJunkie,Schnellson Fernandes,1,0,,21.09.2010,22.09.2010,11:17:32,5,-5,1
744,Jon the Kubb,Hafenkneipenleiter,1,0,,21.09.2010,22.09.2010,08:35:56,15,-15,1
741,KubbJunkie,Mistoepfel,0,2,,21.09.2010,21.09.2010,21:44:07,-36,36,1
740,Hafenkneipenleiter,Schnellson Fernandes,1,0,,21.09.2010,21.09.2010,21:43:03,15,-15,1
739,Hafenkneipenleiter,Mistoepfel,0,1,,21.09.2010,21.09.2010,21:41:54,-12,12,1
738,Muerbi,Rico,1,0,,21.09.2010,21.09.2010,21:41:33,9,-9,1
737,Muerbi,KubbJunkie,0,2,,21.09.2010,21.09.2010,21:41:16,-8,8,1
736,Rico,Mistoepfel,0,2,,21.09.2010,21.09.2010,21:40:14,-12,12,1
735,Rico,Schnellson Fernandes,1,0,,21.09.2010,21.09.2010,21:39:34,20,-20,1
734,Rico,Hafenkneipenleiter,0,2,,21.09.2010,21.09.2010,21:38:56,-16,16,1
728,Rico,Gummistiefel,1,0,,20.09.2010,21.09.2010,21:35:24,20,-20,1
727,Fleischbueb,Cheesu,1,1,,21.09.2010,21.09.2010,21:01:09,14,-14,1
726,Bjoern,mathis,3,3,,21.09.2010,21.09.2010,20:31:01,-5,5,1
725,Beni,mese,0,3,,21.09.2010,21.09.2010,19:57:46,-23,23,1
724,Benner,Minu,1,2,,19.09.2010,19.09.2010,22:34:13,-13,13,1
723,vero,Hafenkneipenleiter,2,1,,19.09.2010,19.09.2010,22:30:47,19,-19,1
722,Granatoepfel,Gummistiefel,1,0,,19.09.2010,19.09.2010,21:28:24,14,-14,1
721,Granatoepfel,vero,1,0,,19.09.2010,19.09.2010,21:28:14,11,-11,1
720,Granatoepfel,Boskoop,0,1,,19.09.2010,19.09.2010,21:27:55,-11,11,1
719,Granatoepfel,Mistoepfel,0,2,,19.09.2010,19.09.2010,21:27:44,-19,19,1
718,Hafenkneipenleiter,Mistoepfel,0,1,,19.09.2010,19.09.2010,21:27:30,-16,16,1
717,KubbJunkie,Mistoepfel,2,0,,19.09.2010,19.09.2010,21:27:01,10,-10,1
715,Hafenkneipenleiter,Granatoepfel,1,0,,19.09.2010,19.09.2010,21:25:49,12,-12,1
714,Boskoop,KubbJunkie,1,2,,19.09.2010,19.09.2010,21:25:21,3,-3,1
713,Schnellson Fernandes,KubbJunkie,0,1,,19.09.2010,19.09.2010,21:25:09,-7,7,1
712,Muerbi,KubbJunkie,0,1,,19.09.2010,19.09.2010,21:24:55,-7,7,1
711,Muerbi,Schnellson Fernandes,1,0,,19.09.2010,19.09.2010,21:24:37,15,-15,1
710,Gummistiefel,KubbJunkie,0,2,,19.09.2010,19.09.2010,21:24:19,-7,7,1
709,Gummistiefel,Muerbi,1,0,,19.09.2010,19.09.2010,21:24:04,18,-18,1
708,Gummistiefel,Hakan cash,0,1,,19.09.2010,19.09.2010,21:23:52,-16,16,1
707,Rico,KubbJunkie,0,1,,19.09.2010,19.09.2010,21:23:30,-3,3,1
706,Rico,Schnellson Fernandes,3,1,,19.09.2010,19.09.2010,21:23:14,25,-25,1
705,Rico,Muerbi,0,1,,19.09.2010,19.09.2010,21:22:59,-9,9,1
704,Rico,Gummistiefel,0,2,,19.09.2010,19.09.2010,21:22:38,-18,18,1
703,Hafenkneipenleiter,KubbJunkie,0,3,,19.09.2010,19.09.2010,21:22:19,-13,13,1
702,Hafenkneipenleiter,Schnellson Fernandes,0,1,,19.09.2010,19.09.2010,21:22:06,-16,16,1
701,Hafenkneipenleiter,Gummistiefel,0,1,,19.09.2010,19.09.2010,21:21:49,-19,19,1
700,Hafenkneipenleiter,Rico,1,0,,19.09.2010,19.09.2010,21:21:30,8,-8,1
699,Cheesu,Fleischbueb,4,0,,19.09.2010,19.09.2010,19:24:05,11,-11,1
698,Birx,Minu,1,0,,18.09.2010,19.09.2010,19:23:42,14,-14,1
697,Sonja,Wolf,0,3,,19.09.2010,19.09.2010,18:29:08,-22,22,1
696,Fleischbueb,Cheesu,1,5,,18.09.2010,18.09.2010,20:59:24,-6,6,1
695,Saennae,Cheesu,0,3,,18.09.2010,18.09.2010,20:59:03,-16,16,1
694,Simi,Cheesu,0,2,,18.09.2010,18.09.2010,20:58:41,-16,16,1
693,Simi,Fleischbueb,2,0,,18.09.2010,18.09.2010,20:58:16,18,-18,1
692,Simi,Saennae,1,0,,18.09.2010,18.09.2010,20:57:49,13,-13,1
691,Hafenkneipenleiter,Rico,1,0,,18.09.2010,18.09.2010,20:29:51,8,-8,1
690,Muerbi,Rico,0,1,,18.09.2010,18.09.2010,20:29:38,-21,21,1
689,Muerbi,Hafenkneipenleiter,1,0,,18.09.2010,18.09.2010,20:28:50,16,-16,1
688,Beno,KubbJunkie,0,1,,18.09.2010,18.09.2010,18:44:41,-13,13,1
687,Schnellson Fernandes,Rico,1,0,,18.09.2010,18.09.2010,17:07:01,9,-9,1
686,KubbJunkie,Bjoern,0,1,,18.09.2010,18.09.2010,16:19:28,-24,24,1
685,Beno,Wolf,2,0,,18.09.2010,18.09.2010,16:14:01,16,-16,1
684,Beno,Granatoepfel,1,0,,18.09.2010,18.09.2010,13:50:49,7,-7,1
683,Wolf,Ondi,1,0,,17.09.2010,17.09.2010,23:55:56,12,-12,1
682,Cheesu,Simi,1,0,,17.09.2010,17.09.2010,23:06:02,13,-13,1
681,Cheesu,Saennae,6,0,,17.09.2010,17.09.2010,23:05:38,24,-24,1
678,Fleischbueb,Saennae,3,2,,15.09.2010,15.09.2010,23:49:19,13,-13,1
677,Vertigoo,Jay-Jay,0,1,,14.09.2010,15.09.2010,12:50:00,-16,16,1
675,Hafenkneipenleiter,KubbJunkie,1,0,,14.09.2010,15.09.2010,07:57:31,24,-24,1
674,KubbJunkie,Rico,2,0,,14.09.2010,15.09.2010,07:57:10,4,-4,1
673,Granatoepfel,vero,1,0,,14.09.2010,15.09.2010,01:38:10,12,-12,1
672,Granatoepfel,Mistoepfel,1,4,,14.09.2010,15.09.2010,01:37:31,-16,16,1
671,Beni,mese,0,3,,14.09.2010,15.09.2010,00:42:26,-26,26,1
670,Cheesu,Fleischbueb,2,0,,14.09.2010,14.09.2010,21:33:54,16,-16,1
669,Cheesu,Minu,3,1,,14.09.2010,14.09.2010,21:33:39,7,-7,1
668,Fleischbueb,Minu,0,1,,14.09.2010,14.09.2010,21:33:08,-15,15,1
667,Mighty Mu,Pasqualito,1,1,,14.09.2010,14.09.2010,20:47:38,-5,5,1
666,Rini,mordillo,3,1,,13.09.2010,14.09.2010,19:04:37,15,-15,1
665,Hafenkneipenleiter,Rico,2,0,,13.09.2010,13.09.2010,23:02:12,14,-14,1
664,KubbJunkie,Rico,3,0,,13.09.2010,13.09.2010,23:02:01,6,-6,1
663,KubbJunkie,Hafenkneipenleiter,4,0,,13.09.2010,13.09.2010,23:01:44,12,-12,1
662,Bjoern,mathis,3,0,,13.09.2010,13.09.2010,21:53:31,28,-28,1
661,Sir Bunbury,Dude Bene,2,1,,13.09.2010,13.09.2010,16:34:17,10,-10,1
636,Bjoern,Mighty Mu,0,1,,12.09.2010,13.09.2010,10:07:40,-10,10,1
635,Papagiu,The Shizzle,0,2,,12.09.2010,13.09.2010,01:03:44,-23,23,1
634,Simi,Cheesu,2,0,,12.09.2010,0000-00-00,20:53:44,30,-30,1
633,Fleischbueb,Cheesu,1,0,,12.09.2010,0000-00-00,20:53:04,22,-22,1
632,KubbJunkie,Hekla,1,0,,12.09.2010,0000-00-00,20:02:20,8,-8,1
631,KubbJunkie,vero,3,0,,12.09.2010,0000-00-00,19:59:21,8,-8,1
630,Boskoop,vero,2,0,,12.09.2010,0000-00-00,19:54:22,16,-16,1
629,vero,Hekla,0,3,,12.09.2010,0000-00-00,19:37:51,-19,19,1
628,KubbJunkie,Boskoop,5,3,,12.09.2010,0000-00-00,19:34:46,-9,9,1
627,Beno,Hafenkneipenleiter,1,0,,12.09.2010,0000-00-00,19:34:11,9,-9,1
626,Beno,Hekla,2,3,,12.09.2010,0000-00-00,19:32:55,-15,15,1
625,Stefan,Hafenkneipenleiter,0,2,,12.09.2010,0000-00-00,18:12:13,-23,23,1
624,Beno,KubbJunkie,2,3,,12.09.2010,0000-00-00,18:11:27,1,-1,1
623,Beno,Boskoop,4,0,,12.09.2010,0000-00-00,17:28:28,20,-20,1
622,Dude Bene,Sir Bunbury,2,1,,12.09.2010,0000-00-00,16:43:20,9,-9,1
621,Stefan,Beno,0,1,,12.09.2010,0000-00-00,16:08:55,-9,9,1
620,Beno,vero,2,0,,12.09.2010,0000-00-00,15:35:17,11,-11,1
619,Cheesu,Fleischbueb,4,1,,11.09.2010,0000-00-00,22:10:18,5,-5,1
618,Jule,Saskia,0,2,,11.09.2010,0000-00-00,19:57:15,-23,23,1
616,Wolf,Caro,3,0,,11.09.2010,0000-00-00,18:56:45,22,-22,1
615,Caro,Jule,2,1,,11.09.2010,0000-00-00,18:55:59,11,-11,1
614,Hafenkneipenleiter,Gummistiefel,2,0,,11.09.2010,0000-00-00,12:56:29,21,-21,1
613,KubbJunkie,Rico,4,1,,11.09.2010,0000-00-00,08:47:19,-5,5,1
612,Cheesu,Simi,2,1,,10.09.2010,0000-00-00,22:36:02,1,-1,1
611,Cheesu,Fleischbueb,2,1,,10.09.2010,0000-00-00,22:35:48,-3,3,1
609,Wolf,Caro,3,0,,10.09.2010,0000-00-00,19:56:03,26,-26,1
608,Wolf,Ondi,2,1,,10.09.2010,0000-00-00,19:54:51,9,-9,1
607,Hafenkneipenleiter,Rico,1,0,,10.09.2010,0000-00-00,08:56:31,11,-11,1
606,KubbJunkie,Hafenkneipenleiter,2,0,,10.09.2010,0000-00-00,08:52:49,9,-9,1
605,KubbJunkie,Rico,2,0,,10.09.2010,0000-00-00,08:52:41,6,-6,1
604,Minu,Fleischbueb,2,2,,08.09.2010,0000-00-00,23:35:27,-2,2,1
602,KubbJunkie,vero,7,0,,08.09.2010,0000-00-00,19:30:27,13,-13,1
601,Waaaalti Walliser ,KubbJunkie,0,1,,06.09.2010,0000-00-00,21:21:36,-8,8,1
600,Rico,Hafenkneipenleiter,0,2,,06.09.2010,0000-00-00,21:20:14,-19,19,1
599,Rico,KubbJunkie,0,1,,06.09.2010,0000-00-00,21:20:03,-5,5,1
598,Hafenkneipenleiter,KubbJunkie,0,1,,06.09.2010,0000-00-00,21:19:57,-7,7,1
597,Jay-Jay,KubbJunkie,0,1,,06.09.2010,0000-00-00,21:19:47,-8,8,1
596,Beno,Granatoepfel,1,0,,06.09.2010,0000-00-00,20:20:56,8,-8,1
595,vero,Hekla,0,1,,06.09.2010,0000-00-00,19:56:24,-14,14,1
594,Beno,Hekla,0,1,,06.09.2010,0000-00-00,19:56:05,-21,21,1
592,Maege,Seline,0,1,,05.09.2010,0000-00-00,22:10:41,-14,14,1
591,Maege,Goenk,1,0,,05.09.2010,0000-00-00,22:10:24,15,-15,1
590,Schnellson Fernandes,Gummistiefel,1,0,,05.09.2010,0000-00-00,21:36:07,15,-15,1
589,Schnellson Fernandes,Rico,1,0,,05.09.2010,0000-00-00,21:35:53,13,-13,1
588,Cheesu,Fleischbueb,4,1,,05.09.2010,0000-00-00,20:35:42,5,-5,1
587,Cheesu,Minu,2,0,,05.09.2010,0000-00-00,20:35:30,15,-15,1
586,Fleischbueb,Minu,1,2,,05.09.2010,0000-00-00,20:35:12,-5,5,1
585,Birx,Minu,1,1,,05.09.2010,0000-00-00,20:34:52,-2,2,1
584,Birx,Fleischbueb,0,1,,05.09.2010,0000-00-00,20:34:27,-18,18,1
583,KubbJunkie,dr Bell,1,0,,04.09.2010,0000-00-00,13:05:40,8,-8,1
581,Kubb King,Boskoop,4,1,,04.09.2010,0000-00-00,09:27:31,20,-20,1
578,Bjoern,mathis,0,1,,04.09.2010,0000-00-00,23:42:35,-16,16,1
577,Hafenkneipenleiter,Schnellson Fernandes,1,0,,04.09.2010,0000-00-00,22:37:02,17,-17,1
575,KUBBILISK,Rini,0,1,,04.09.2010,0000-00-00,21:23:54,-15,15,1
574,mathis,Rini,2,1,,04.09.2010,0000-00-00,21:21:43,13,-13,1
573,Bjoern,Rini,1,0,,04.09.2010,0000-00-00,21:21:09,17,-17,1
572,Boskoop,Jean Jamais,0,2,,04.09.2010,0000-00-00,20:36:43,-29,29,1
571,Beno,Chuck Horris,1,0,,04.09.2010,0000-00-00,19:35:56,11,-11,1
570,vero,dr Bell,0,1,,04.09.2010,0000-00-00,19:35:33,-14,14,1
569,KubbJunkie,Jay-Jay,1,0,,04.09.2010,0000-00-00,19:34:46,7,-7,1
568,Cheesu,Kubb King,1,1,,04.09.2010,0000-00-00,19:34:00,2,-2,1
567,Cheesu,Minu,2,0,,04.09.2010,0000-00-00,19:33:39,19,-19,1
566,KubbJunkie,vero,2,0,,04.09.2010,0000-00-00,19:33:09,11,-11,1
565,KubbJunkie,Cheesu,2,3,,04.09.2010,0000-00-00,19:32:30,-18,18,1
564,Beno,Kubb King,0,1,,04.09.2010,0000-00-00,18:57:16,-16,16,1
563,Beno,Boskoop,2,1,,04.09.2010,0000-00-00,18:56:37,9,-9,1
562,Seline,Goenk,1,0,,04.09.2010,0000-00-00,18:00:12,15,-15,1
561,Beno,Maege,2,0,,04.09.2010,0000-00-00,17:27:23,17,-17,1
560,KUBBILISK,Beno,0,2,,04.09.2010,0000-00-00,15:22:16,-17,17,1
558,Beno,KubbJunkie,2,0,,04.09.2010,0000-00-00,13:19:05,29,-29,1
557,dr Bell,Kubb King,1,2,,03.09.2010,0000-00-00,20:38:26,-5,5,1
556,Rico,Hakan cash,1,0,,02.09.2010,0000-00-00,21:36:52,14,-14,1
555,Jon the Kubb,Granatoepfel,1,1,,02.09.2010,0000-00-00,21:35:01,0,0,1
554,I-scream-Man,KubbJunkie,0,1,,02.09.2010,0000-00-00,21:34:43,-9,9,1
553,Schnellson Fernandes,KubbJunkie,0,2,,02.09.2010,0000-00-00,21:34:25,-14,14,1
552,Hafenkneipenleiter,Granatoepfel,0,1,,02.09.2010,0000-00-00,21:34:07,-16,16,1
551,Hafenkneipenleiter,Hakan cash,0,2,,02.09.2010,0000-00-00,21:33:42,-27,27,1
